38 198 256,7198 97,59618 142,074
38 199 242,2914 98,3446 112,0073
38 200 239,5521 98,6213 92,70443
38 201 240,1059 84,67971 82,97269
38 202 251,3408 98,89255 29,10836
38 203 266,1935 98,05101 10,45519
38 204 355,3153 97,59464 -80,95065
38 205 310,5257 98,24884 79,42162
38 206 322,645 97,59465 47,61106
38 207 378,7397 98,24884 83,16936
38 208 295,3839 97,13432 146,4736
38 209 284,9346 97,82495 139,5189
38 210 271,0482 95,88145 123,7839
38 211 263,6186 97,9175 105,1229
38 212 261,0063 101,3098 92,3
38 213 255,5294 97,3551 84,05463
38 214 277,3762 98,14442 50,8996
38 215 352,2056 98,05101 -53,81079
38 216 331,4193 97,59464 84,79489
38 217 397,5695 39,9532 85,08466
38 218 364,7885 98,03815 173,4857
38 219 344,8858 97,66586 167,0862
38 220 328,4683 97,82495 144,8751
38 221 311,3555 97,82495 137,7404
38 222 299,1473 97,74782 126,6488
38 223 288,0077 97,47448 115,2082
38 224 283,1009 98,89255 100,4663
38 225 275,7484 40,05226 91,97086
38 226 282,5782 100,2348 84,82873
38 227 291,2621 99,335 37,94875
38 228 309,2757 99,335 10,13427
38 229 328,7313 97,1041 5,838215
38 230 345,9288 89,68318 4,230914
38 231 349,7628 99,43423 85,0934
38 232 424,2375 39,9532 144,8759
38 233 418,0475 97,59465 86,40801
38 234 370,7063 98,45502 152,0234
38 235 356,1545 97,74782 141,6585
38 236 336,1723 97,13432 135,6985
38 237 324,392 97,74782 128,6238
38 238 315,3786 97,91751 121,5747
38 239 300,8598 97,13432 110,0814
38 240 299,8457 96,35921 97,87865
38 241 298,6266 97,5798 91,66587
38 242 298,4674 97,41786 85,36422
38 243 303,0518 89,68318 66,36107
38 244 313,232 98,05101 39,05566
38 245 333,9126 98,14442 27,62645
38 246 350,2542 89,68318 19,83881
38 247 368,7933 98,28104 86,24215
38 248 441,3239 97,94589 113,6556
38 249 439,5504 97,94589 87,29771
39 0 188,4155 -144,4632 -177,3038
39 1 173,565 -142,881 -176,8503
39 2 151,6069 -142,881 -176,1147
39 3 129,6289 -142,4314 -175,0653
39 4 109,8662 -130,68 -172,5197
39 5 91,99833 -121,2782 -168,6696
39 6 74,90653 -92,88199 -147,3158
39 7 53,25411 -136,4688 -143,9726
39 8 41,88078 -116,565 -123,3106
39 9 33,13608 -90 -94,89909
39 10 43,38202 -64,0256 -63,43495
39 11 49,51767 -43,5312 -45
39 12 62,17717 -33,46538 -28,17859
39 13 81,4371 -25,97439 -25,34617
39 14 99,32774 -21,50143 -17,35403
39 15 123,5895 -26,46173 -16,47409
39 16 140,9184 -15,94541 -13,54316
39 17 156,8949 -14,20676 -10,88553
39 18 116,4464 -121,2782 156,953
39 19 101,1416 -138,687 126,7444
39 20 43,65776 -152,2415 -160,7693
39 21 28,84441 -135 -146,8887
39 22 18,11077 -86,98721 -98,97263
39 23 25,6125 -47,8624 -48,17983
39 24 38,47077 -30,06858 -23,96249
39 25 60,24624 -30,85127 -11,48566
39 26 75,80238 -14,88626 -7,495881
39 27 96,75012 -60,04462 -5,856016
39 28 121,3015 -34,56244 -3,824079
39 29 137,9751 -34,86887 -3,208637
39 30 154,4191 -59,89901 -2,648706
39 31 200,4054 -142,7334 175,4141
39 32 180,0377 -145,292 173,1276
39 33 158,1622 -141,2035 167,8093
39 34 139,9759 -145,292 145,0065
39 35 126,4835 -135,2843 132,1755
39 36 120,2379 -135,2843 99,48602
39 37 43,01163 -178,5313 177,3975
39 38 15,0333 180 176,6336
39 40 15,0333 0 3,366448
39 41 71,0233 -34,56244 52,88954
39 42 79,92628 -23,44074 27,3502
39 43 96,4461 -25,68573 14,83229
39 44 119,983 -26,46173 10,59388
39 45 164,989 -23,49951 51,84736
39 46 210,1794 -142,6055 125,3218
39 47 142,8831 -142,6055 117,2232
39 48 137,4587 -142,6055 96,52858
39 49 52,15362 153,435 147,5288
39 50 28,28427 135 135
39 51 13,34166 90 102,9946
39 52 22,62742 45 45
39 53 82,78687 -58,19551 79,17149
39 54 89,96571 -22,30378 46,10775
39 55 107,1998 -51,02017 32,04505
39 56 128,0981 -35,78907 24,91043
39 57 144,19 -26,46173 20,30247
39 58 161,8975 -24,15227 12,50787
39 59 227,8774 -141,2035 98,95544
39 60 212,9728 -142,6055 174,1894
39 61 192,6347 -142,7334 168,0117
39 62 169,9044 -141,2035 135,6989
39 63 162,8193 -145,292 108,4913
39 64 157,5884 -97,72941 93,9357
39 65 59,4138 135 133,698
39 66 35,60899 115,3462 128,6598
39 67 28,28427 90 97,59464
39 68 43,86343 65,77225 63,43495
39 69 135,8239 -28,49058 44,34716
39 70 174,6406 -51,02017 58,94362
39 71 234,7887 -142,6055 158,7296
39 72 219,3856 -142,7334 153,1414
39 73 203,1868 -145,292 128,9175
39 74 179,0169 -141,2035 105,9783
39 75 175,7963 -137,5882 93,64758
39 76 74,63243 123,4654 125,3625
39 77 64,51357 106,6992 110,6589
39 78 52,03845 89,02898 93,2397
39 79 51,92302 73,30076 72,25533
39 80 63,19112 66,62357 40,37445
39 81 91,29802 72,03097 10,93216
39 82 170,7155 -35,78907 142,3908
39 83 161,1108 -35,78907 76,44374
39 84 168,9326 -28,49058 29,92019
39 85 195,6548 -35,78907 77,49673
39 86 267,5598 79,54298 -146,7512
39 87 250,0245 111,656 -127,9225
39 88 245,8323 111,6354 -101,2827
39 89 199,5226 -142,6429 102,9822
39 90 198,5179 -10,63399 92,72284
39 91 98,38699 116,565 116,565
39 92 75,28612 103,5232 107,488
39 93 79,00633 89,27477 90
39 94 69,85699 75,61861 77,125
39 95 88,11361 69,77526 63,29025
39 96 100,0054 69,77526 40,87127
39 97 179,1689 -51,02017 115,0788
39 98 175,0822 -28,49058 83,51252
39 99 194,7865 -51,02017 50,71097
39 100 260,5029 110,7934 -165,2678
39 101 241,3039 79,54298 -157,2229
39 102 232,7392 111,6313 -108,9247
39 103 101,9804 111,8014 115,56
39 104 93,39165 100,4077 103,8912
39 105 94,08507 90 92,38595
39 106 93,74433 78,02386 79,64095
39 107 105,6882 68,19859 69,50741
39 108 103,3047 68,80859 57,84306
39 109 197,9828 -51,02017 105,0244
39 110 202,3363 -35,78907 86,12609
39 111 210,9154 -35,78907 33,61847
39 112 225,4498 -28,49058 8,573133
39 113 256,346 79,54298 177,4227
39 114 241,8235 -59,13176 177,4311
39 115 220,4371 111,5219 176,2555
39 116 202,8393 111,6664 175,1581
39 117 183,0759 -59,13176 174,2166
39 118 161,3408 112,6663 170,7465
39 119 137,7816 111,3706 149,2528
39 120 118,4736 108,7258 111,4477
39 121 215,03 -28,49058 100,9709
39 122 218,6979 -35,78907 86,206
39 123 217,1189 -22,82212 64,89652
39 124 235,8054 -12,10397 38,8784
39 125 257,1049 110,9861 168,8574
39 126 236,5208 111,1031 166,6652
39 127 218,7507 111,656 163,1582
39 128 204,0662 111,6354 160,1853
39 129 183,2983 111,2315 152,3259
39 130 163,1654 111,1031 138,0915
39 131 159,4154 -59,08429 113,4421
39 132 149,353 106,6471 105,6904
39 133 153,2048 106,5178 22,90336
39 134 167,2578 108,7235 10,76254
39 135 191,6889 107,7158 6,614853
39 136 205,4522 107,7842 4,2151
39 137 220,8787 108,6392 3,959382
39 138 244,1248 -22,82212 56,54838
39 139 221,5296 110,1689 130,7602
39 140 192,8037 110,9861 137,1779
39 141 179,5638 111,7323 122,7502
39 142 178,4881 110,3583 110,8545
39 143 166,6003 -2,551903 96,65183
39 144 166,5327 106,8998 67,91664
39 145 179,6168 109,3115 42,98346
39 146 199,2486 107,3399 26,35637
39 147 213,6315 106,4198 20,2726
39 148 225,9802 107,9294 15,54463
39 149 336,7532 -35,78907 175,1815
39 150 315,3133 -35,78907 172,6994
39 151 290,7294 -51,02017 169,2118
39 152 276,6927 -12,10397 142,8488
39 153 272,5356 -35,78907 77,94579
39 154 275,739 111,656 169,2367
39 155 259,0642 111,656 139,0527
39 156 248,7955 83,54788 100,2787
39 157 202,494 111,6758 126,9329
39 158 192,7537 114,4919 115,6302
39 159 185,7357 108,9144 95,07523
39 160 177,6276 75,03001 74,95099
39 161 195,5475 109,3115 57,51015
39 162 216,4466 108,0167 41,51604
39 163 231,3882 108,7035 33,12954
39 164 234,3568 107,9294 26,66507
39 165 250,8139 107,9294 22,30708
39 166 322,626 -35,78907 153,7066
39 167 305,6085 -35,78907 140,8945
39 168 286,4368 -51,02017 112,2863
39 169 285,897 -51,02017 82,77332
39 170 283,5768 111,8014 137,2247
39 171 277,3251 111,6019 117,7909
39 172 268,3008 111,656 95,86045
39 173 197,3496 107,7855 93,79142
39 174 205,4188 110,9245 78,98892
39 175 213,109 109,1054 65,08894
39 176 221,9714 109,3115 53,66122
39 177 231,9027 108,1431 42,74187
39 178 240,8004 107,9294 36,47607
39 179 269,3535 109,6538 31,086
39 180 328,2816 -51,02017 138,6274
39 181 317,3618 -51,02017 120,7945
39 182 307,1306 -12,10397 84,91685
39 183 296,4678 110,875 123,7214
39 184 304,059 107,9957 176,5257
39 185 290,8329 107,501 175,2862
39 186 268,7189 108,1963 174,3036
39 187 245,114 108,2593 168,8251
39 188 234,8923 107,11 161,3481
39 189 221,8083 108,0032 93,06974
39 190 219,589 107,5477 81,52832
39 191 298,9166 109,6538 49,45221
39 192 340,8645 -35,78907 99,03694
39 193 325,7271 -51,02017 86,13827
39 194 378,1364 107,1191 100,0441
39 195 307,4159 107,9294 164,2997
39 196 289,7942 105,4502 159,9693
39 197 268,5916 107,1046 152,3294
39 198 259,3104 98,37908 141,1826
39 199 247,489 107,3525 112,4691
39 200 244,4385 108,1942 92,65009
39 201 240,2924 107,5477 82,9211
39 202 255,3187 110,9245 29,03377
39 203 269,6345 107,5477 8,227767
39 204 379,2554 99,0921 -77,87574
39 205 313,0323 72,5554 78,60437
39 206 356,9765 -12,10397 97,0518
39 207 344,8271 -51,02017 86,95827
39 208 303,7949 109,0669 146,2477
39 209 288,8971 107,0205 136,7965
39 210 270,5172 108,1 124,0695
39 211 265,4363 107,977 104,8018
39 212 263,0177 108,1431 92,36282
39 213 255,491 75,03001 83,84195
39 214 277,816 107,7842 63,55063
39 215 360,2172 107,7506 -53,64191
39 216 333,3942 109,3115 82,79477
39 217 371,7585 -35,78907 87,46558
39 218 364,2041 107,3374 172,9172
39 219 347,1327 82,60528 166,8369
39 220 328,2239 82,60528 144,9003
39 221 316,9374 107,0205 137,9023
39 222 298,2936 108,1 126,8089
39 223 293,584 107,0205 115,2813
39 224 287,2471 110,9245 101,0896
39 225 284,4056 109,1054 92,03354
39 226 281,1922 107,5477 84,77169
39 227 287,1178 75,03001 37,57353
39 228 305,2719 75,03001 9,924856
39 229 334,6778 108,9246 5,586302
39 230 351,7409 109,1054 3,838135
39 231 355,653 108,9246 85,52486
39 232 392,9973 -28,49058 141,9522
39 233 386,9806 -12,10397 87,68103
39 234 366,8404 107,9294 152,3362
39 235 360,77 108,403 141,2782
39 236 336,5206 107,9294 135,6236
39 237 329,3502 108,403 128,9703
39 238 319,3786 109,6538 120,0571
39 239 301,3845 108,1336 109,8934
39 240 296,7506 108,2437 98,1378
39 241 298,5367 107,7842 91,82909
39 242 295,7716 108,2437 85,37417
39 243 308,5144 109,1054 66,13866
39 244 316,1268 107,5477 37,86542
39 245 338,9568 110,9245 26,65142
39 246 355,0102 109,1054 21,17642
39 247 373,8745 110,9245 86,99881
39 248 439,2893 108,6392 113,7271
39 249 404,6781 -22,82212 88,18449
40 0 193,4848 -153,4944 -177,4207
40 1 181,4991 -152,1679 -176,7903
40 2 159,5427 -152,1679 -176,0403
40 3 143,9484 -153,646 -175,3803
40 4 127,8388 -151,336 -172,6941
40 5 100,1316 -158,4359 -166,9493
40 6 82,76472 -152,5713 -152,8189
40 7 61,85467 -147,6526 -144,0395
40 8 56,56854 -135 -135
40 9 42,94182 -117,7585 -116,565
40 10 40 -90 -90
40 11 43,38202 -64,0256 -63,43495
40 12 58,0517 -45 -42,2073
40 13 73,38628 -64,23705 -28,49414
40 14 96,65862 -136,7526 -21,01666
40 15 111,0387 -143,2389 -16,31299
40 16 134,6432 -136,7526 -13,16609
40 17 154,46 -133,651 -11,55969
40 18 124,7111 -158,4359 157,465
40 19 108,916 -156,5077 126,6782
40 20 48,70318 -160,9744 -161,565
40 21 33,61547 -152,8787 -150,2551
40 22 24,04163 -138,0128 -131,8202
40 23 15,0333 -96,34019 -86,63354
40 24 25,6125 -50,71059 -32,4712
40 25 52,67056 -70,74094 -12,54498
40 26 74,73833 -122,356 -7,111768
40 27 87,63666 -64,23705 -4,458345
40 28 106,6502 -64,23705 -3,428455
40 29 126,592 -64,23705 -2,78474
40 30 153,2732 -122,356 -2,61127
40 31 214,7834 -151,6068 175,235
40 32 188,4465 -154,0904 173,1876
40 33 164,3912 -157,3365 167,5539
40 34 148,3743 -154,0904 149,2827
40 35 138,4852 -152,935 132,0137
40 36 129,9885 -152,935 102,2482
40 37 58,03447 -178,025 180
40 38 32 -178,603 178,1524
40 39 11,04536 180 174,8056
40 41 59,48901 -73,16257 65,39722
40 42 70,1884 -125,3616 23,25173
40 43 87,43674 -53,7462 14,85079
40 44 111,1557 -161,0093 10,69754
40 45 160,563 -161,9001 53,63202
40 46 217,7805 -153,9154 123,9896
40 47 160,1722 -154,5367 119,4485
40 48 151,7384 -153,4705 95,43239
40 49 56,921 161,565 161,565
40 50 42,04759 154,6538 153,435
40 51 26,90725 138,0128 135
40 52 15,0333 96,34019 86,63354
40 53 83,95882 166,5343 80,08463
40 54 89,04349 -140,9498 49,63436
40 55 99,61806 -69,88869 32,47672
40 56 120,6627 -71,73164 24,78642
40 57 131,7043 -61,26025 20,22694
40 58 160,6643 -62,62135 12,71402
40 59 241,7203 -172,808 98,36157
40 60 223,0186 -172,808 173,022
40 61 201,9205 173,7707 168,5279
40 62 183,6775 173,7707 142,8792
40 63 168,5065 -154,1385 110,2177
40 64 163,0621 -154,1385 94,40358
40 65 63,24555 146,7683 144,8658
40 66 52,40229 133,5312 133,4926
40 67 38,60052 116,565 106,5571
40 68 35,44009 93,01279 71,56505
40 69 125,5392 -64,98309 49,96927
40 70 163,8962 -61,26025 60,80301
40 71 242,92 -153,9154 158,9585
40 72 227,3348 170,383 152,78
40 73 214,4121 173,7707 128,7634
40 74 193,7725 -154,9925 106,5196
40 75 193,1745 -154,7672 93,26596
40 76 80,62257 135 134,0123
40 77 63,95311 122,3474 118,54
40 78 58,46367 107,8503 103,5704
40 79 59,21149 90,93919 84,09386
40 80 67,78946 86,80183 30,95367
40 81 84,77426 88,48068 9,78613
40 82 156,7326 -59,42663 142,2171
40 83 154,2962 -71,73164 77,26373
40 84 156,9154 -64,98309 41,79428
40 85 185,3784 178,1525 77,95549
40 86 270,9038 120,5199 -147,0128
40 87 251,8556 120,6028 -132,0741
40 88 240,2284 126,8192 -101,5624
40 89 216,1514 -152,8503 102,7552
40 90 213,4874 -152,8503 92,4925
40 91 89,88882 126,8699 122,2757
40 92 83,77351 116,2742 113,5523
40 93 81,25269 103,5232 104,0362
40 94 75,53807 90 83,33334
40 95 81,43521 88,66322 65,84952
40 96 93,40889 90,40595 40,49782
40 97 179,1506 -50,70334 115,1508
40 98 172,0905 -60,26102 84,91942
40 99 186,9238 -69,88869 50,65648
40 100 260,8797 144,7188 -165,5992
40 101 246,838 120,4656 -157,5668
40 102 233,0581 118,4019 -110,3862
40 103 115,6028 120,1137 120,9638
40 104 102,4597 111,5014 109,1336
40 105 96,74709 100,4077 98,1301
40 106 97,04638 90 88,2643
40 107 99,29753 78,46538 71,56505
40 108 107,5839 88,48068 57,50732
40 109 197,9528 -50,70334 105,0749
40 110 188,6239 -59,42663 85,70244
40 111 197,5135 -59,42663 35,4193
40 112 213,7225 -64,98309 10,16345
40 113 254,2129 150,7399 177,4518
40 114 234,2363 150,7399 176,9811
40 115 218,2884 120,7359 176,202
40 116 204,6851 118,4019 175,8714
40 117 182,9821 118,6105 174,6764
40 118 154,0248 120,7818 168,9375
40 119 139,6451 118,7483 143,5251
40 120 125,004 117,1399 112,4794
40 121 211,2097 -60,26102 100,7948
40 122 205,7415 -59,42663 86,41837
40 123 206,7426 -56,30996 68,07938
40 124 227,7232 -159,5304 38,45722
40 125 264,0819 119,1975 168,7488
40 126 243,9851 120,3355 166,5648
40 127 219,1503 120,6028 164,0009
40 128 198,6737 119,9704 159,3023
40 129 181,8148 119,7466 151,8882
40 130 171,8865 118,7612 136,0069
40 131 154,8289 120,1013 118,2016
40 132 151,0604 117,3913 103,0833
40 133 156,8651 144,5922 40,99634
40 134 176,0918 116,8341 11,52419
40 135 187,4203 116,8167 7,280362
40 136 208,8026 119,1681 4,304342
40 137 227,9987 116,8167 3,937162
40 138 234,1035 -56,30996 58,18847
40 139 232,8728 120,4908 129,8221
40 140 194,577 123,3994 137,297
40 141 186,2924 144,748 122,2062
40 142 175,3283 116,4207 115,8398
40 143 171,0651 117,9371 96,77848
40 144 169,8846 118,5541 67,80305
40 145 178,4995 117,9008 42,51862
40 146 194,6608 150,8769 27,63797
40 147 221,6909 117,9798 20,30284
40 148 230,6066 116,8167 16,67099
40 149 321,8402 -59,42663 175,1136
40 150 301,3063 -59,42663 172,8036
40 151 280,7301 -61,26025 169,3916
40 152 270,5299 -62,62135 142,5571
40 153 258,4922 -59,42663 77,96184
40 154 281,8579 119,0439 169,1201
40 155 259,1573 120,1588 150,4904
40 156 250,6378 120,8472 102,6419
40 157 216,7992 119,0546 126,736
40 158 206,8913 119,5388 119,0546
40 159 186,3748 116,6285 95,30851
40 160 191,2177 119,5754 75,01287
40 161 196,853 118,171 55,46719
40 162 214,5692 118,9797 41,63235
40 163 229,7341 118,6732 33,1902
40 164 247,5791 117,7708 27,03741
40 165 259,3462 118,8412 22,76405
40 166 311,3391 178,1525 152,6509
40 167 292,3832 -59,42663 136,8184
40 168 286,4049 -50,70334 112,3265
40 169 286,1729 -50,70334 83,12575
40 170 287,7315 127,4837 137,2118
40 171 271,0107 120,8172 117,5965
40 172 276,678 118,5514 96,57941
40 173 208,3421 116,4461 93,87408
40 174 208,687 118,8927 79,30633
40 175 213,8989 118,2396 65,45904
40 176 223,5206 118,171 51,70624
40 177 239,265 144,656 42,71627
40 178 256,6594 117,3954 36,04932
40 179 274,5471 116,8341 31,94019
40 180 328,2595 -50,70334 138,6544
40 181 317,1602 -50,70334 120,8101
40 182 298,9644 -159,5304 84,93803
40 183 304,5164 119,2963 123,3733
40 184 320,0003 117,3954 176,181
40 185 299,7998 118,1414 176,2504
40 186 271,3132 116,97 172,9142
40 187 252,6461 116,5116 167,8222
40 188 241,4053 118,7612 155,3652
40 189 229,6496 118,3642 93,01295
40 190 232,3553 118,9797 81,4629
40 191 304,2394 116,8341 50,18602
40 192 327,0766 -59,42663 103,0339
40 193 315,4774 -61,26025 86,12909
40 194 386,1279 115,7529 100,0839
40 195 323,1688 117,3954 164,5142
40 196 294,9771 119,2651 158,9166
40 197 277,1782 115,4822 151,6898
40 198 267,3805 118,391 141,1662
40 199 255,1514 118,7612 116,6327
40 200 243,1263 150,9793 92,64121
40 201 253,061 118,9797 82,88283
40 202 262,348 117,8973 32,16873
40 203 277,8132 151,3581 8,927486
40 204 382,1716 121,9924 -79,27693
40 205 316,4818 138,0686 79,37196
40 206 348,9072 -159,5304 97,04201
40 207 334,2202 -61,26025 86,92914
40 208 307,1977 118,1523 146,227
40 209 295,6054 119,1948 139,025
40 210 274,8674 117,0105 123,9144
40 211 268,8172 116,7824 104,8757
40 212 266,3002 116,7237 92,29867
40 213 264,5731 124,4411 83,98003
40 214 281,2173 120,5528 50,9489
40 215 364,1588 151,3581 -54,54101
40 216 343,297 117,0576 84,97536
40 217 363,4418 -71,73164 87,52462
40 218 377,2619 118,1414 172,9693
40 219 352,1728 124,3337 170,759
40 220 337,829 119,1948 143,1099
40 221 321,1744 119,1948 135,8187
40 222 302,9216 117,0105 126,7585
40 223 299,0029 118,391 115,263
40 224 288,6013 119,4889 101,0308
40 225 287,3877 117,8385 92,06033
40 226 289,6254 151,3581 84,64832
40 227 296,5161 124,4411 35,68185
40 228 314,8451 124,4411 8,435218
40 229 340,5634 144,656 4,611379
40 230 357,9514 117,0576 4,881182
40 231 360,673 144,656 85,6832
40 232 382,6203 -64,98309 143,5607
40 233 384,8533 -67,61079 87,68671
40 234 375,7539 118,8412 151,0621
40 235 365,9769 144,9762 141,6428
40 236 343,7 119,4537 135,7017
40 237 334,3181 144,9762 128,6423
40 238 326,4919 118,1414 120,6747
40 239 308,3485 119,1688 109,7576
40 240 303,8988 118,7453 97,85942
40 241 309,6069 118,3642 91,70796
40 242 311,4529 117,0576 85,2714
40 243 316,0983 117,0576 65,87895
40 244 324,4882 151,3581 38,22366
40 245 337,79 120,5528 27,49594
40 246 362,7318 117,0576 20,91647
40 247 372,7108 120,5528 86,27962
40 248 453,658 117,9798 113,4184
40 249 400,4526 178,7628 88,22872
41 0 249,9255 -113,6181 -177,321
41 1 229,4018 -126,5731 -176,7957
41 2 207,4445 -126,5731 -176,0807
41 3 188,5663 -126,5731 -174,803
41 4 174,2397 -30,30925 -173,2503
41 5 152,6559 -30,30925 -168,4434
41 6 133,1486 -30,30925 -166,1988
41 7 109,0392 -120,0406 -163,3168
41 8 94,24273 -30,30925 -159,4735
41 9 73,11418 -120,0406 -150,762
41 10 59,66574 -135 -140,4403
41 11 45,60702 -115,9744 -128,0888
41 12 38,07887 -90 -103,6713
41 13 36,68787 -62,24146 -73,44292
41 14 48,27007 -45 -50,04245
41 15 67,6757 -33,46538 -34,38034
41 16 79,15807 -25,40772 -27,52523
41 17 92,47703 -21,19406 -22,24902
41 18 177,8364 -30,30925 155,0053
41 19 161,4003 -30,30925 128,961
41 20 105,4507 -126,5731 -176,4464
41 21 88,57881 -126,5731 -175,4242
41 22 73,71141 -57,66613 -173,078
41 23 53,90287 -108,9414 -167,5823
41 24 24,69818 -129,2894 -154,44
41 25 15,0333 -83,65981 -93,36646
41 26 21,26029 -41,98721 -52,12502
41 27 34,98571 -28,30075 -28,7398
41 28 56,30275 -19,59229 -18,43495
41 29 71,56815 -15,75117 -13,46521
41 30 94,92102 -11,97614 -10,8403
41 31 257,7515 -130,1281 174,922
41 32 239,1908 -112,751 172,7908
41 33 217,6337 -112,751 167,546
41 34 200,0941 -130,1281 147,781
41 35 192,0238 -135,3824 132,2378
41 36 179,5958 -47,83125 101,4943
41 37 106,5346 -112,751 169,3709
41 38 96,88885 -31,8127 165,4746
41 39 69,47522 -123,69 156,8779
41 40 59,28579 -106,8374 127,9987
41 42 11,04536 0 5,194407
41 43 26 0 0
41 44 58 0 0
41 45 102,3355 -15,392 53,17815
41 46 272,0832 -20,46962 124,9217
41 47 204,7216 -20,46962 117,1777
41 48 199,321 -20,46962 96,41566
41 49 120,4582 -20,46962 154,573
41 50 103,2738 -20,46962 146,9774
41 51 84,91091 -120,5734 132,9859
41 52 78,69138 2,662931 101,3634
41 53 15,0333 83,65981 93,36646
41 54 28,28427 45 45
41 55 30,88689 25,97439 29,74488
41 56 61,98387 17,85032 18,43495
41 57 73,00685 14,03625 13,46521
41 58 92,5743 11,30995 10,58164
41 59 285,8393 -123,69 98,81969
41 60 274,8573 -20,46962 174,3177
41 61 250,4962 -120,5734 168,5254
41 62 227,7905 -123,69 135,7694
41 63 230,6186 -129,2967 110,7368
41 64 212,7705 -123,69 94,91209
41 65 124,6111 -120,5734 142,2402
41 66 117,7167 -119,739 134,4615
41 67 98,72659 -112,751 119,467
41 68 99,83871 -38,9702 95,21848
41 69 63,86136 21,55763 52,75129
41 70 112,2333 14,45243 57,36555
41 71 296,6642 -20,46962 158,8036
41 72 277,1278 -120,5734 153,416
41 73 271,5208 -129,2967 129,5693
41 74 236,8957 -123,69 105,9705
41 75 237,5699 -120,5734 93,10911
41 76 136,0575 -123,69 133,2715
41 77 138,0295 13,45791 122,9636
41 78 123,295 -18,94702 110,7205
41 79 120,6501 -117,3786 94,75734
41 80 118,5771 -124,1145 39,3097
41 81 146,2251 -105,6511 11,47713
41 82 98,28013 24,54749 144,3044
41 83 92,53423 17,17603 77,27503
41 84 92,75023 24,30908 29,18493
41 85 118,4505 15,67339 78,02608
41 86 334,5113 -119,739 -147,2335
41 87 313,3625 -120,5734 -131,7533
41 88 315,2673 -129,2967 -98,33884
41 89 255,4715 -123,69 102,9283
41 90 266,8451 -129,2967 92,75256
41 91 159,4564 -20,46962 126,6204
41 92 155,1742 -112,3892 116,4258
41 93 135,104 -115,0169 105,9898
41 94 138,4062 -117,3786 93,68222
41 95 146,3001 -127,2632 67,07671
41 96 154,2713 -119,739 43,64833
41 97 115,8534 24,59012 114,6161
41 98 111,9267 18,99668 84,78908
41 99 131,7972 16,69937 61,18753
41 100 328,8846 -129,2967 -165,3449
41 101 308,3326 -119,739 -156,8246
41 102 292,714 -119,739 -131,4563
41 103 172,1721 -120,5734 120,6973
41 104 165,1331 -20,46962 112,7801
41 105 158,2545 1,237172 103,3314
41 106 161,404 -108,2684 93,05852
41 107 163,5467 -39,01694 75,15434
41 108 163,5853 -20,73696 57,10569
41 109 131,0928 29,18178 104,3719
41 110 133,8875 18,99668 86,29876
41 111 139,8085 27,67687 36,98878
41 112 149,1304 22,54687 8,06324
41 113 323,367 -119,739 177,3783
41 114 296,3041 -123,69 177,5448
41 115 290,0485 -129,2967 177,0043
41 116 262,8994 -20,46962 175,6059
41 117 237,5385 -123,69 174,5023
41 118 226,1458 -119,739 170,7079
41 119 211,3238 -129,2967 140,5638
41 120 194,7429 -119,739 117,3522
41 121 145,4615 20,44405 100,8312
41 122 144,4824 22,77365 86,70724
41 123 148,5333 18,73813 67,92645
41 124 157,2907 22,54687 38,32779
41 125 325,3136 -20,46962 169,0852
41 126 307,855 -119,739 167,3117
41 127 293,3049 -129,2967 164,3689
41 128 260,3495 -123,69 160,176
41 129 242,4439 -123,69 152,8567
41 130 224,9575 -123,69 138,2807
41 131 216,081 -120,5734 119,635
41 132 210,2035 -120,5734 105,7439
41 133 213,713 -123,69 24,04493
41 134 234,9068 -120,5734 10,30221
41 135 260,8208 -119,739 4,834199
41 136 285,6011 13,45791 4,515836
41 137 293,2862 20,45319 -107,1055
41 138 175,3279 18,73813 57,46429
41 139 293,8217 -120,5734 131,5211
41 140 261,2108 -20,46962 137,5673
41 141 249,8207 -119,739 122,3755
41 142 230,4897 -123,69 116,7051
41 143 230,4238 -20,46962 96,7674
41 144 230,5427 -120,5734 67,89275
41 145 248,3594 -119,739 42,54922
41 146 268,8902 -129,2967 26,02102
41 147 286,6365 -129,2967 20,03993
41 148 283,7536 22,31853 176,1963
41 149 267,769 18,99652 176,1448
41 150 246,395 18,99652 174,5407
41 151 220,7516 22,77365 168,9971
41 152 197,2166 22,54687 139,5365
41 153 195,0109 20,61872 77,72443
41 154 349,9068 -129,2967 169,1195
41 155 326,801 -20,46962 139,5021
41 156 322,9138 -129,2967 100,1678
41 157 276,2698 -20,46962 126,8137
41 158 267,9741 -119,739 119,4742
41 159 258,1648 -129,2967 94,97449
41 160 254,0425 -119,739 75,5271
41 161 259,4436 -120,5734 57,4054
41 162 270,3478 -120,5734 44,44354
41 163 287,1687 -120,5734 32,27809
41 164 290,1041 20,77215 164,3959
41 165 271,0104 18,99652 159,4534
41 166 252,8019 18,99652 153,3687
41 167 223,677 27,32865 140,7523
41 168 220,4434 27,67687 112,2964
41 169 219,9012 27,67687 82,79037
41 170 347,4908 -123,69 138,6582
41 171 336,9707 -120,5734 117,5909
41 172 342,3476 -129,2967 96,19463
41 173 273,5718 -119,739 93,7308
41 174 278,8089 -129,2967 79,09219
41 175 281,4015 -119,739 65,22483
41 176 294,8545 -129,2967 53,32797
41 177 293,959 -123,69 43,38636
41 178 297,7797 20,77215 153,1454
41 179 275,4584 29,18178 145,1778
